StudyID,FishID,GEN,time,local_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
SB_Spring_2019,SB2019-001,Freeport,2019-05-09T02:23:45Z,2019-05-08 18:23:45.302200,152.438,Lower Sac R,38.46467,-121.50501,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,I80-50_Br,2019-05-08T13:36:12Z,2019-05-08 05:36:12.556400,170.748,Lower Sac R,38.571133,-121.5164,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,I80-50_Br,2019-05-08T13:36:12Z,2019-05-08 05:36:12.994300,170.748,Lower Sac R,38.571133,-121.5164,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,I80-50_Br,2019-05-08T13:36:17Z,2019-05-08 05:36:17.673500,170.748,Lower Sac R,38.571133,-121.5164,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,I80-50_Br,2019-05-08T13:36:23Z,2019-05-08 05:36:23.226300,170.748,Lower Sac R,38.571133,-121.5164,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,I80-50_Br,2019-05-08T13:36:27Z,2019-05-08 05:36:27.908900,170.748,Lower Sac R,38.571133,-121.5164,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,I80-50_Br,2019-05-08T13:36:28Z,2019-05-08 05:36:28.343800,170.748,Lower Sac R,38.571133,-121.5164,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,I80-50_Br,2019-05-08T13:36:33Z,2019-05-08 05:36:33.028700,170.748,Lower Sac R,38.571133,-121.5164,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,I80-50_Br,2019-05-08T13:36:43Z,2019-05-08 05:36:43.702600,170.748,Lower Sac R,38.571133,-121.5164,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T10:58:48Z,2019-05-11 02:58:48.045299,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
