"Trib" "RunYr" "Wk" "TribInd" "YrInd" "WkInd" "Rel1" "Recap1" "mr_flow"
"clear creek_lcc" 2013 2 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 3 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 4 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 6 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 7 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 8 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 9 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 10 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 11 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 12 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 13 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 14 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 15 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2013 16 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2014 1 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2014 2 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2014 4 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2014 6 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2014 8 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2014 11 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2015 2 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2015 4 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2015 7 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2015 9 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2016 46 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2016 47 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2016 48 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2016 49 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2016 50 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2016 51 FALSE FALSE FALSE 0 0 FALSE
