"Trib" "RunYr" "Wk" "TribInd" "YrInd" "WkInd" "Rel1" "Recap1" "mr_flow"
"feather river_steep riffle" 2007 6 6 18 15 994 100 -0.256222538896276
"feather river_steep riffle" 2007 7 6 18 16 996 97 -0.271522056005806
"feather river_steep riffle" 2007 9 6 18 18 2107 254 -0.210323987567676
"feather river_steep riffle" 2007 10 6 18 19 991 109 -0.179724953348605
"feather river_steep riffle" 2007 11 6 18 20 1095 99 -0.221798625399826
"feather river_steep riffle" 2007 12 6 18 21 988 98 -0.445554063126753
"feather river_steep riffle" 2007 13 6 18 22 993 143 -0.543088484700029
"feather river_steep riffle" 2007 14 6 18 23 992 39 -0.640622906273305
"feather river_steep riffle" 2008 49 6 5 5 1021 100 -0.743894646762655
"feather river_steep riffle" 2008 50 6 5 6 3003 376 -0.683971538083653
"feather river_steep riffle" 2008 51 6 5 7 2264 247 -0.68078413868583
"feather river_steep riffle" 2008 52 6 5 8 997 140 -0.743894646762655
"feather river_steep riffle" 2008 1 6 5 10 1999 273 -0.743894646762655
"feather river_steep riffle" 2008 2 6 5 11 2026 171 -0.69608365579536
"feather river_steep riffle" 2008 3 6 5 12 1950 218 -0.588030816209287
"feather river_steep riffle" 2008 4 6 5 13 1886 164 -0.548825803616104
"feather river_steep riffle" 2008 5 6 5 14 1903 160 -0.529701407229183
"feather river_steep riffle" 2008 6 6 5 15 1930 312 -0.71903293145966
"feather river_steep riffle" 2008 7 6 5 16 1856 379 -0.723814030556393
"feather river_steep riffle" 2008 8 6 5 17 1734 360 -0.716164272001622
"feather river_steep riffle" 2008 9 6 5 18 1906 388 -0.7397965618226
"feather river_steep riffle" 2008 10 6 5 19 1980 443 -0.614067315861754
"feather river_steep riffle" 2008 11 6 5 20 2008 421 -0.476392152300656
"feather river_steep riffle" 2008 12 6 5 21 990 236 -0.442111671777108
"feather river_steep riffle" 2008 13 6 5 22 2041 322 -0.441729183849373
"feather river_steep riffle" 2008 14 6 5 23 520 75 -0.365231598301702
"feather river_steep riffle" 2008 15 6 5 24 1892 205 -0.35280074065021
"feather river_steep riffle" 2008 16 6 5 25 749 77 -0.279171814560576
"feather river_steep riffle" 2009 51 6 6 7 995 177 -0.864378344000231
"feather river_steep riffle" 2009 52 6 6 8 1056 222 -0.864378344000231
"feather river_steep riffle" 2009 2 6 6 11 998 199 -0.849078826890701
"feather river_steep riffle" 2009 3 6 6 12 1000 222 -0.445554063126753
"feather river_steep riffle" 2009 4 6 6 13 1032 207 -0.864378344000231
"feather river_steep riffle" 2009 5 6 6 14 1002 286 -0.868968199133091
"feather river_steep riffle" 2009 6 6 6 15 995 243 -0.872028102555002
"feather river_steep riffle" 2009 7 6 6 16 1000 253 -0.907408235870794
"feather river_steep riffle" 2009 8 6 6 17 996 260 -0.802087452911422
"feather river_steep riffle" 2009 9 6 6 18 997 228 -0.812742473755556
"feather river_steep riffle" 2009 10 6 6 19 993 163 -0.772581241343031
"feather river_steep riffle" 2009 11 6 6 20 1000 239 -0.73815732784658
"feather river_steep riffle" 2009 12 6 6 21 542 123 -0.629148268441154
"feather river_steep riffle" 2009 13 6 6 22 603 130 -0.77640612062041
"feather river_steep riffle" 2010 51 6 7 7 998 204 -0.386268434327307
"feather river_steep riffle" 2010 53 6 7 9 1492 306 -0.439816744210678
"feather river_steep riffle" 2010 1 6 7 10 999 354 -0.428342106378528
"feather river_steep riffle" 2010 2 6 7 11 1986 451 -0.00760538586635403
"feather river_steep riffle" 2010 3 6 7 12 1825 432 -0.277259374921881
"feather river_steep riffle" 2010 4 6 7 13 1681 389 -0.289212122663708
"feather river_steep riffle" 2010 5 6 7 14 1996 633 -0.266740956909084
"feather river_steep riffle" 2010 6 6 7 15 1982 495 -0.118526884910475
"feather river_steep riffle" 2010 7 6 7 16 1995 617 -0.184506052445338
"feather river_steep riffle" 2010 8 6 7 17 1044 284 -0.273434495644501
"feather river_steep riffle" 2010 9 6 7 18 1004 256 -0.335588783901985
"feather river_steep riffle" 2010 10 6 7 19 1014 277 -0.336545003721327
"feather river_steep riffle" 2010 11 6 7 20 999 220 -0.37957489559189
"feather river_steep riffle" 2010 12 6 7 21 598 193 -0.360928609114646
"feather river_steep riffle" 2010 13 6 7 22 100 21 -0.207045519615636
"feather river_steep riffle" 2010 14 6 7 23 178 16 0.0803668375134564
"feather river_steep riffle" 2010 15 6 7 24 157 15 -0.273434495644501
"feather river_steep riffle" 2010 16 6 7 25 107 11 -0.00951782550504919
"feather river_steep riffle" 2011 49 6 8 5 995 225 0.256311284273098
"feather river_steep riffle" 2011 52 6 8 8 999 189 0.271610801382628
"feather river_steep riffle" 2011 1 6 8 10 1985 552 0.357670585123754
"feather river_steep riffle" 2011 2 6 8 11 1987 471 0.405481576091049
"feather river_steep riffle" 2011 4 6 8 13 991 165 0.265873482466553
"feather river_steep riffle" 2011 5 6 8 14 1230 46 0.348108386930299
"feather river_steep riffle" 2011 6 6 8 15 1490 77 0.244517906501164
"feather river_steep riffle" 2011 7 6 8 16 744 153 0.18841967709954
"feather river_steep riffle" 2011 8 6 8 17 494 80 0.188009868605538
"feather river_steep riffle" 2011 9 6 8 18 466 48 0.248661525718328
"feather river_steep riffle" 2011 10 6 8 19 723 148 0.227146579783047
"feather river_steep riffle" 2011 14 6 8 23 419 46 0.902715882150883
"feather river_steep riffle" 2012 49 6 9 5 1286 79 0.435124390490767
"feather river_steep riffle" 2012 50 6 9 6 531 66 0.526921493147968
"feather river_steep riffle" 2012 51 6 9 7 505 82 0.367232783317209
"feather river_steep riffle" 2012 52 6 9 8 626 88 0.349064606749641
"feather river_steep riffle" 2012 1 6 9 10 908 74 0.363407904039829
"feather river_steep riffle" 2012 2 6 9 11 596 17 0.231449568970103
"feather river_steep riffle" 2012 3 6 9 12 887 96 0.189375896918882
"feather river_steep riffle" 2012 4 6 9 13 889 96 0.144752305349408
"feather river_steep riffle" 2012 5 6 9 14 895 116 -0.138607501116738
"feather river_steep riffle" 2012 6 6 9 15 896 113 -0.168728425426132
"feather river_steep riffle" 2012 7 6 9 16 818 115 -0.392515737147039
"feather river_steep riffle" 2012 8 6 9 17 586 100 -0.32449663399757
"feather river_steep riffle" 2012 9 6 9 18 893 126 -0.219248705881574
"feather river_steep riffle" 2012 10 6 9 19 785 101 -0.168887795396024
"feather river_steep riffle" 2012 11 6 9 20 246 13 -0.187374711903376
"feather river_steep riffle" 2015 10 6 19 19 1087 133 1.43692402122543
"feather river_steep riffle" 2015 11 6 19 20 1027 93 1.59348907964632
"feather river_steep riffle" 2015 13 6 19 22 570 43 1.06049215234295
"feather river_steep riffle" 2015 14 6 19 23 251 17 3.77280966991743
"feather river_sunset pumps" 2007 11 8 18 20 981 6 2.34263824636929
"feather river_sunset pumps" 2007 13 8 18 22 782 3 5.07602829579714
"feather river_sunset pumps" 2009 3 8 6 12 506 50 -0.882875656416294
"feather river_sunset pumps" 2009 4 8 6 13 559 54 -0.886914082824095
"feather river_sunset pumps" 2009 5 8 6 14 1167 60 -0.978957466577052
"feather river_sunset pumps" 2009 6 8 6 15 506 20 -0.952929989405274
"feather river_sunset pumps" 2009 7 8 6 16 1054 157 -0.902983049880617
"feather river_sunset pumps" 2009 8 8 6 17 507 4 -0.87172289231522
"feather river_sunset pumps" 2009 9 8 6 18 518 7 -0.902479410644106
"feather river_sunset pumps" 2009 10 8 6 19 599 4 -1.1360342969157
"feather river_sunset pumps" 2009 11 8 6 20 688 81 -1.27132922658953
"feather river_sunset pumps" 2009 12 8 6 21 271 27 -1.31106027468596
"feather river_sunset pumps" 2009 13 8 6 22 303 23 -1.33149881210387
"feather river_sunset pumps" 2010 2 8 7 11 317 2 0.249083957104709
"feather river_sunset pumps" 2010 3 8 7 12 508 1 0.133370683248246
"feather river_sunset pumps" 2010 4 8 7 13 796 6 0.0267799109555745
"feather river_sunset pumps" 2010 5 8 7 14 1218 6 -0.0143566345581846
"feather river_sunset pumps" 2010 6 8 7 15 662 29 -0.0147955985769547
"feather river_sunset pumps" 2010 7 8 7 16 1571 78 -0.0309299435589797
"feather river_sunset pumps" 2010 8 8 7 17 1000 28 0.0107448401811308
"feather river_sunset pumps" 2010 9 8 7 18 1996 44 0.0145709716988772
"feather river_sunset pumps" 2010 10 8 7 19 1995 93 -0.0402218637385161
"feather river_sunset pumps" 2010 11 8 7 20 1991 100 -0.0714195481222669
"feather river_sunset pumps" 2010 12 8 7 21 495 33 -0.085942907683448
"feather river_sunset pumps" 2010 13 8 7 22 648 19 -0.0734753268949385
"feather river_sunset pumps" 2010 14 8 7 23 243 16 -1.35479925159028
"feather river_sunset pumps" 2011 2 8 8 11 1297 9 0.998719874278948
"feather river_sunset pumps" 2011 3 8 8 12 1977 35 0.996664096147051
"feather river_sunset pumps" 2011 4 8 8 13 3024 35 0.968007792399952
"feather river_sunset pumps" 2011 5 8 8 14 1499 20 1.07997651640673
"feather river_sunset pumps" 2011 6 8 8 15 1000 10 1.07178677556928
"feather river_sunset pumps" 2011 8 8 8 17 500 10 1.19642930307274
"feather river_sunset pumps" 2011 9 8 8 18 1958 11 1.12632381237603
"feather river_sunset pumps" 2011 10 8 8 19 3273 14 1.12041127328432
