"FishID","ch","StudyID","fish_length","fish_weight","fish_type","fish_release_date","release_location","fish_k","year","t_reach2","t_reach3","t_reach4","Flow_ButteBridge","Flow_Endpoint","Flow_Releasepoint","Flow_Sacramento","Flow_Woodson Br","Temp_ButteBridge","Temp_Endpoint","Temp_Releasepoint","Temp_Sacramento","Temp_Woodson Br","Vel_ButteBridge","Vel_Endpoint","Vel_Releasepoint","Vel_Sacramento","Vel_Woodson Br","length.z","k.z","flowRel.z","flowWood.z","flowBut.z","flowSac.z","tempRel.z","tempWood.z","tempBut.z","tempSac.z","velRel.z","velWood.z","velBut.z","velSac.z","t_reach2.z","t_reach3.z"
"CNFH_FMR_2020-540","11000","CNFH_FMR_2020",86,7.2,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00113197580087288,"2020",2.01786747118939,4.79332932430963,6.31811820504458,219.73,330.95,286.4,256.71,408,18.5,24.1,13.7,24.4,19.8,0.63,0.69,1.39,1.56,0.78,-0.128380220265724,-0.267310866948689,-0.241791566494317,-0.380701610050243,-0.396930957913467,-0.625632275422271,0.329672669665204,0.413259771693133,0.343662824683104,1.53624360768626,-0.1473979474857,-0.293681082807237,-0.344403947567708,-0.668106040984018,-0.100789651927445,0.651654050585889
"CNFH_FMR_2020-541","11000","CNFH_FMR_2020",101,11.3,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00109676686715824,"2020",1.50532262448358,2.24343827009495,6.45633901391607,234.13,332.46,286.4,300.41,408,18.1,23.9,13.7,21.7,19.8,0.64,0.69,1.39,1.65,0.78,2.34319623756595,-0.655805819503493,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.551663589263499,0.329672669665204,0.413259771693133,0.204390765456811,0.668720952830665,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.525030273102672,-0.550957249672106,-0.54947069045461
"CNFH_FMR_2020-542","11110","CNFH_FMR_2020",87,7,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00106301717683898,"2020",1.78237268518519,2.93541666666667,6.26958265383779,234.13,332.46,286.4,278.11,434.32,18.1,23.9,13.7,22.4,19.2,0.64,0.69,1.39,1.6,0.81,0.0363915435897205,-1.0281994979257,-0.241791566494317,-0.333440300242382,-0.343317969556698,-0.58940962361912,0.329672669665204,0.150693980518948,0.204390765456811,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.241044517439809,-0.604516810814531,-0.307624473852316,-0.223514657543312
"CNFH_FMR_2020-543","11110","CNFH_FMR_2020",86,6.5,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00102192259801024,"2020",2.69503472222222,3.94607638888889,6.07016484561861,208.78,347.85,286.4,256.71,408,19.7,24,13.7,24.4,19.8,0.62,0.71,1.39,1.56,0.78,-0.128380220265724,-1.48163658811778,-0.241791566494317,-0.380701610050243,-0.43769916780976,-0.625632275422271,0.329672669665204,0.413259771693133,0.761479002361985,1.53624360768626,-0.1473979474857,-0.293681082807237,-0.447763377695608,-0.668106040984018,0.493965629738239,0.252556033840831
"CNFH_FMR_2020-544","11000","CNFH_FMR_2020",87,7.1,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00107820313650811,"2020",1.1977957164601,2.60595290189896,6.15773986192651,234.13,312.36,286.4,300.41,408,18.1,24.2,13.7,21.7,19.8,0.64,0.67,1.39,1.65,0.78,0.0363915435897205,-0.860637800971959,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.551663589263499,0.329672669665204,0.413259771693133,0.204390765456811,0.668720952830665,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.525030273102672,-0.821057808318903,-0.378708377872949
"CNFH_FMR_2020-545","11000","CNFH_FMR_2020",92,8.6,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00110442179666311,"2020",1.24905020113068,4.55984532416467,6.08493653511633,234.13,346.14,286.4,263.62,408,18.1,23.7,13.7,23.5,19.8,0.64,0.71,1.39,1.57,0.78,0.860250362866945,-0.571341419107098,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.613936082713871,0.329672669665204,0.413259771693133,0.204390765456811,1.24706938940106,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.652208733441646,-0.776041048544437,0.541671544177361
"CNFH_FMR_2020-546","10000","CNFH_FMR_2020",89,7.7,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00109224660942538,"2020",1.32593192813655,3.71807406048416,6.15035401717765,252.85,332.46,286.4,278.11,434.32,18.8,23.9,13.7,22.4,19.2,0.65,0.69,1.39,1.6,0.81,0.36593507130061,-0.705682289143142,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.58940962361912,0.329672669665204,0.150693980518948,0.448116869102825,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.604516810814531,-0.708515908882738,0.145155665809775
"CNFH_FMR_2020-547","11000","CNFH_FMR_2020",90,8.6,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00117969821673525,"2020",1.5480346950424,2.96846753370298,6.50381944444444,234.13,346.14,286.4,278.11,408,18.1,23.7,13.7,22.4,19.8,0.64,0.71,1.39,1.6,0.78,0.530706835156055,0.259257697624012,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.58940962361912,0.329672669665204,0.413259771693133,0.204390765456811,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.604516810814531,-0.513443283193385,-0.207946065291287
"CNFH_FMR_2020-548","11000","CNFH_FMR_2020",85,6.6,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00107469977610421,"2020",2.11183402641879,2.74112784935131,6.15246425853446,219.73,346.14,286.4,278.11,408,18.5,23.7,13.7,22.4,19.8,0.63,0.71,1.39,1.6,0.78,-0.293151984121169,-0.899293837673469,-0.241791566494317,-0.380701610050243,-0.396930957913467,-0.58940962361912,0.329672669665204,0.413259771693133,0.343662824683104,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.344403947567708,-0.604516810814531,-0.0182589256742569,-0.31503429521538
"CNFH_FMR_2020-549","11000","CNFH_FMR_2020",87,6.9,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00104783121716985,"2020",1.76159504783649,2.84558121783721,6.23159830941509,234.13,332.46,286.4,278.11,408,18.1,23.9,13.7,22.4,19.8,0.64,0.69,1.39,1.6,0.78,0.0363915435897205,-1.19576119487945,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.58940962361912,0.329672669665204,0.413259771693133,0.204390765456811,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.604516810814531,-0.325873450799776,-0.265831594979986
"CNFH_FMR_2020-550","11000","CNFH_FMR_2020",95,9.8,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00114302376439714,"2020",1.83847677484236,2.28644848064797,6.1187003968254,234.13,332.46,286.4,278.11,408,18.1,23.9,13.7,22.4,19.8,0.64,0.69,1.39,1.6,0.78,1.35456565443328,-0.145407769854864,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.58940962361912,0.329672669665204,0.413259771693133,0.204390765456811,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.604516810814531,-0.258348311138076,-0.529210755063565
"CNFH_FMR_2020-551","11000","CNFH_FMR_2020",86,6.6,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00103764448413347,"2020",1.23196537290715,3.08520953377546,6.00369224287889,234.13,332.46,286.4,278.11,408,18.1,23.9,13.7,22.4,19.8,0.64,0.69,1.39,1.6,0.78,-0.128380220265724,-1.30816148509362,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.58940962361912,0.329672669665204,0.413259771693133,0.204390765456811,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.604516810814531,-0.791046635135925,-0.152954812087024
"CNFH_FMR_2020-552","11000","CNFH_FMR_2020",93,9.2,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00114377073861482,"2020",1.83847677484236,2.59366427031239,6.0553931561209,234.13,332.46,286.4,278.11,408,18.1,23.9,13.7,22.4,19.8,0.64,0.69,1.39,1.6,0.78,1.02502212672239,-0.137165665291068,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.58940962361912,0.329672669665204,0.413259771693133,0.204390765456811,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.604516810814531,-0.258348311138076,-0.384496930841819
"CNFH_FMR_2020-553","11000","CNFH_FMR_2020",90,8.2,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00112482853223594,"2020",1.6420012502718,2.55679837555266,6.12186575886062,252.85,312.36,286.4,300.41,434.32,18.8,24.2,13.7,21.7,19.2,0.65,0.67,1.39,1.65,0.81,0.530706835156055,-0.346173743413751,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.551663589263499,0.329672669665204,0.150693980518948,0.448116869102825,0.668720952830665,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.525030273102672,-0.430912556940196,-0.401862589748428
"CNFH_FMR_2020-554","11000","CNFH_FMR_2020",96,10.1,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00114158347800926,"2020",1.06965950478365,3.92083648166268,6.01318832898456,234.13,346.14,286.4,278.11,408,18.1,23.7,13.7,22.4,19.8,0.64,0.71,1.39,1.6,0.78,1.51933741828872,-0.161299872593931,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.58940962361912,0.329672669665204,0.413259771693133,0.204390765456811,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.604516810814531,-0.933599707755068,0.240666789796128
"CNFH_FMR_2020-555","11000","CNFH_FMR_2020",93,8.4,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00104431241351788,"2020",1.48823779626006,3.68120816572443,6.32972453250707,234.13,346.14,286.4,263.62,408,18.1,23.7,13.7,23.5,19.8,0.64,0.71,1.39,1.57,0.78,1.02502212672239,-1.23458763219514,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.613936082713871,0.329672669665204,0.413259771693133,0.204390765456811,1.24706938940106,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.652208733441646,-0.565962836263595,0.127790006903165
"CNFH_FMR_2020-556","11000","CNFH_FMR_2020",86,7.7,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00121058523148905,"2020",3.08566923515982,2.61824153348554,6.13558232767993,208.78,346.14,286.4,263.62,408,19.7,23.7,13.7,23.5,19.8,0.62,0.71,1.39,1.57,0.78,-0.128380220265724,0.60006464817209,-0.241791566494317,-0.380701610050243,-0.43769916780976,-0.613936082713871,0.329672669665204,0.413259771693133,0.761479002361985,1.24706938940106,-0.1473979474857,-0.293681082807237,-0.447763377695608,-0.652208733441646,0.837059510040599,-0.372919824904079
"CNFH_FMR_2020-557","11000","CNFH_FMR_2020",88,7.3,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00107121055597295,"2020",1.14654123178952,2.14512921740233,6.24742511959122,252.85,303.09,286.4,333.4,434.32,18.8,24.7,13.7,21,19.2,0.65,0.66,1.39,1.71,0.81,0.201163307445165,-0.937793850776214,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.495823155479108,0.329672669665204,0.150693980518948,0.448116869102825,0.443807671942178,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.429646427848441,-0.866074568093369,-0.595779114205569
"CNFH_FMR_2020-558","11000","CNFH_FMR_2020",95,9.7,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00113136025659717,"2020",4.29869203903022,2.97461184949627,6.23581879212872,208.78,347.85,286.4,256.71,434.32,19.7,24,13.7,24.4,19.2,0.62,0.71,1.39,1.56,0.81,1.35456565443328,-0.274102775108264,-0.241791566494317,-0.333440300242382,-0.43769916780976,-0.625632275422271,0.329672669665204,0.150693980518948,0.761479002361985,1.53624360768626,-0.1473979474857,-0.226991699766966,-0.447763377695608,-0.668106040984018,1.9024561580363,-0.205051788806852
"CNFH_FMR_2020-559","11100","CNFH_FMR_2020",86,6.9,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00108481014250318,"2020",2.54141203703704,3.5951877446184,6.47638630680583,219.73,347.85,286.4,263.62,408,18.5,24,13.7,23.5,19.8,0.63,0.71,1.39,1.57,0.78,-0.128380220265724,-0.787736176021157,-0.241791566494317,-0.380701610050243,-0.396930957913467,-0.613936082713871,0.329672669665204,0.413259771693133,0.343662824683104,1.24706938940106,-0.1473979474857,-0.293681082807237,-0.344403947567708,-0.652208733441646,0.359038987526589,0.087270136121076
"CNFH_FMR_2020-560","11000","CNFH_FMR_2020",87,6.9,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00104783121716985,"2020",1.15508364590128,2.62438584927883,6.48799263426832,252.85,312.36,286.4,333.4,434.32,18.8,24.2,13.7,21,19.2,0.65,0.67,1.39,1.71,0.81,0.0363915435897205,-1.19576119487945,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.495823155479108,0.329672669665204,0.150693980518948,0.448116869102825,0.443807671942178,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.429646427848441,-0.858571774797625,-0.370025548419644
"CNFH_FMR_2020-561","11110","CNFH_FMR_2020",99,11.4,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00117489557342634,"2020",2.51636574074074,3.35861111111111,6.41307906610133,219.73,347.85,286.4,256.71,408,18.5,24,13.7,24.4,19.8,0.63,0.71,1.39,1.56,0.78,2.01365270985506,0.206265388923111,-0.241791566494317,-0.380701610050243,-0.396930957913467,-0.625632275422271,0.329672669665204,0.413259771693133,0.343662824683104,1.53624360768626,-0.1473979474857,-0.293681082807237,-0.344403947567708,-0.668106040984018,0.337040851932073,-0.0241691534862145
"CNFH_FMR_2020-562","11000","CNFH_FMR_2020",88,7.6,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00111523290758828,"2020",1.33447434224831,3.44157984978619,6.4478980484888,252.85,332.46,286.4,300.41,434.32,18.8,23.9,13.7,21.7,19.2,0.65,0.69,1.39,1.65,0.81,0.201163307445165,-0.452051750752447,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.551663589263499,0.329672669665204,0.150693980518948,0.448116869102825,0.668720952830665,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.525030273102672,-0.701013115586993,0.0149132240102025
"CNFH_FMR_2020-563","11000","CNFH_FMR_2020",85,6.7,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00109098310604519,"2020",2.32539437921287,2.77184942831775,5.96570789845619,234.13,332.46,286.4,278.11,434.32,18.1,23.9,13.7,22.4,19.2,0.64,0.69,1.39,1.6,0.81,-0.293151984121169,-0.719623770294462,-0.241791566494317,-0.333440300242382,-0.343317969556698,-0.58940962361912,0.329672669665204,0.150693980518948,0.204390765456811,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.241044517439809,-0.604516810814531,0.169310906719352,-0.300562912793205
"CNFH_FMR_2020-564","10000","CNFH_FMR_2020",88,7.3,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00107121055597295,"2020",2.17163092520113,3.19580721805465,5.96887326049141,234.13,332.46,286.4,278.11,434.32,18.1,23.9,13.7,22.4,19.2,0.64,0.69,1.39,1.6,0.81,0.201163307445165,-0.937793850776214,-0.241791566494317,-0.333440300242382,-0.343317969556698,-0.58940962361912,0.329672669665204,0.150693980518948,0.204390765456811,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.241044517439809,-0.604516810814531,0.0342606273959532,-0.100857835367195
"CNFH_FMR_2020-565","10000","CNFH_FMR_2020",90,8.1,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00111111111111111,"2020",2.51332748967167,3.28182763916069,6.38564592846271,219.73,346.14,286.4,263.62,434.32,18.5,23.7,13.7,23.5,19.2,0.63,0.71,1.39,1.57,0.81,0.530706835156055,-0.497531603673191,-0.241791566494317,-0.333440300242382,-0.396930957913467,-0.613936082713871,0.329672669665204,0.150693980518948,0.343662824683104,1.24706938940106,-0.1473979474857,-0.226991699766966,-0.344403947567708,-0.652208733441646,0.334372359225727,-0.0603379645851059
"CNFH_FMR_2020-566","11000","CNFH_FMR_2020",93,8.7,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00108160928542923,"2020",2.88919371058926,2.82714827045735,6.38670104914112,219.73,347.85,286.4,263.62,408,18.5,24,13.7,23.5,19.8,0.63,0.71,1.39,1.57,0.78,1.02502212672239,-0.823054394606113,-0.241791566494317,-0.380701610050243,-0.396930957913467,-0.613936082713871,0.329672669665204,0.413259771693133,0.343662824683104,1.24706938940106,-0.1473979474857,-0.293681082807237,-0.344403947567708,-0.652208733441646,0.664495264238479,-0.274514424433291
"CNFH_FMR_2020-567","11000","CNFH_FMR_2020",92,7.9,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00101452699926029,"2020",1.51386503859535,3.52760027089222,6.05855851815612,252.85,332.46,286.4,278.11,434.32,18.8,23.9,13.7,22.4,19.2,0.65,0.69,1.39,1.6,0.81,0.860250362866945,-1.56323953607298,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.58940962361912,0.329672669665204,0.150693980518948,0.448116869102825,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.604516810814531,-0.543454456376362,0.0554330947922916
"CNFH_FMR_2020-568","11000","CNFH_FMR_2020",88,7.4,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00108588467317806,"2020",2.70126060013046,2.62438584927883,6.50381944444444,234.13,332.46,286.4,278.11,434.32,18.1,23.9,13.7,22.4,19.2,0.64,0.69,1.39,1.6,0.81,0.201163307445165,-0.77587981743496,-0.241791566494317,-0.333440300242382,-0.343317969556698,-0.58940962361912,0.329672669665204,0.150693980518948,0.204390765456811,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.241044517439809,-0.604516810814531,0.499433811732103,-0.370025548419644
"CNFH_FMR_2020-569","11100","CNFH_FMR_2020",88,7.1,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00104186232156273,"2020",2.21038194444444,2.28644848064797,6.13769256903675,219.73,332.46,286.4,278.11,434.32,18.5,23.9,13.7,22.4,19.2,0.63,0.69,1.39,1.6,0.81,0.201163307445165,-1.26162191745873,-0.241791566494317,-0.333440300242382,-0.396930957913467,-0.58940962361912,0.329672669665204,0.150693980518948,0.343662824683104,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.344403947567708,-0.604516810814531,0.0682956066861314,-0.529210755063565
"CNFH_FMR_2020-570","11000","CNFH_FMR_2020",86,6.5,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00102192259801024,"2020",1.14654123178952,3.15894132329492,6.20522029245488,234.13,332.46,286.4,278.11,408,18.1,23.9,13.7,22.4,19.8,0.64,0.69,1.39,1.6,0.78,-0.128380220265724,-1.48163658811778,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.58940962361912,0.329672669665204,0.413259771693133,0.204390765456811,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.604516810814531,-0.866074568093369,-0.118223494273804
"CNFH_FMR_2020-571","11000","CNFH_FMR_2020",88,6.9,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00101251408715252,"2020",1.18071088823657,4.84248385065594,6.16407058599696,252.85,346.14,286.4,263.62,434.32,18.8,23.7,13.7,23.5,19.2,0.65,0.71,1.39,1.57,0.81,0.201163307445165,-1.58544998414124,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.613936082713871,0.329672669665204,0.150693980518948,0.448116869102825,1.24706938940106,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.652208733441646,-0.836063394910392,0.674808262461368
"CNFH_FMR_2020-572","10000","CNFH_FMR_2020",85,6.5,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00105841644616324,"2020",1.78722229017178,2.8517255336305,6.14191305175038,252.85,312.36,286.4,300.41,434.32,18.8,24.2,13.7,21.7,19.2,0.65,0.67,1.39,1.65,0.81,-0.293151984121169,-1.07896390505248,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.551663589263499,0.329672669665204,0.150693980518948,0.448116869102825,0.668720952830665,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.525030273102672,-0.303365070912542,-0.262937318495551
"CNFH_FMR_2020-573","11000","CNFH_FMR_2020",88,6.9,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00101251408715252,"2020",2.02640988530115,2.83329258625063,6.12925160360948,219.73,332.46,286.4,278.11,408,18.5,23.9,13.7,22.4,19.8,0.63,0.69,1.39,1.6,0.78,0.201163307445165,-1.58544998414124,-0.241791566494317,-0.380701610050243,-0.396930957913467,-0.58940962361912,0.329672669665204,0.413259771693133,0.343662824683104,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.344403947567708,-0.604516810814531,-0.0932868586317007,-0.271620147948856
"CNFH_FMR_2020-574","11000","CNFH_FMR_2020",92,8.7,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00111726391057779,"2020",1.40281365514242,3.00533342846271,5.96465277777778,234.13,332.46,286.4,278.11,408,18.1,23.9,13.7,22.4,19.8,0.64,0.69,1.39,1.6,0.78,0.860250362866945,-0.429641688111972,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.58940962361912,0.329672669665204,0.413259771693133,0.204390765456811,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.604516810814531,-0.640990769221039,-0.190580406384678
"CNFH_FMR_2020-575","11000","CNFH_FMR_2020",85,7.1,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00115611642580908,"2020",2.61583645901283,3.10364248115532,6.40147273863883,219.73,347.85,286.4,263.62,408,18.5,24,13.7,23.5,19.8,0.63,0.71,1.39,1.57,0.78,-0.293151984121169,-0.000943500778438073,-0.241791566494317,-0.380701610050243,-0.396930957913467,-0.613936082713871,0.329672669665204,0.413259771693133,0.343662824683104,1.24706938940106,-0.1473979474857,-0.293681082807237,-0.344403947567708,-0.652208733441646,0.42440587877466,-0.144271982633719
"CNFH_FMR_2020-576","11100","CNFH_FMR_2020",91,8.2,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00108815227762215,"2020",1.4525462962963,3.10364248115532,6.15985010328332,234.13,332.46,286.4,278.11,434.32,18.1,23.9,13.7,22.4,19.2,0.64,0.69,1.39,1.6,0.81,0.6954785990115,-0.750859097180877,-0.241791566494317,-0.333440300242382,-0.343317969556698,-0.58940962361912,0.329672669665204,0.150693980518948,0.204390765456811,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.241044517439809,-0.604516810814531,-0.597310643000616,-0.144271982633719
"CNFH_FMR_2020-577","11000","CNFH_FMR_2020",88,7.3,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00107121055597295,"2020",1.28321985757773,3.4845900603392,6.1566847412481,252.85,312.36,286.4,300.41,434.32,18.8,24.2,13.7,21.7,19.2,0.65,0.67,1.39,1.65,0.81,0.201163307445165,-0.937793850776214,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.551663589263499,0.329672669665204,0.150693980518948,0.448116869102825,0.668720952830665,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.525030273102672,-0.746029875361459,0.0351731594012471
"CNFH_FMR_2020-578","11000","CNFH_FMR_2020",90,8.5,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00116598079561043,"2020",1.33447434224831,3.70578542889759,6.04589707001522,234.13,346.14,286.4,263.62,408,18.1,23.7,13.7,23.5,19.8,0.64,0.71,1.39,1.57,0.78,0.530706835156055,0.107899837364572,-0.241791566494317,-0.380701610050243,-0.343317969556698,-0.613936082713871,0.329672669665204,0.413259771693133,0.204390765456811,1.24706938940106,-0.1473979474857,-0.293681082807237,-0.241044517439809,-0.652208733441646,-0.701013115586993,0.139367112840905
"CNFH_FMR_2020-579","11000","CNFH_FMR_2020",99,9.4,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.000968773543000663,"2020",2.11183402641879,2.21886100692179,6.41307906610133,219.73,332.46,286.4,278.11,408,18.5,23.9,13.7,22.4,19.8,0.63,0.69,1.39,1.6,0.78,2.01365270985506,-2.0680826239911,-0.241791566494317,-0.380701610050243,-0.396930957913467,-0.58940962361912,0.329672669665204,0.413259771693133,0.343662824683104,0.893634233719153,-0.1473979474857,-0.293681082807237,-0.344403947567708,-0.604516810814531,-0.0182589256742569,-0.561047796392349
"CNFH_FMR_2020-580","11100","CNFH_FMR_2020",88,7.2,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00105653643876784,"2020",2.65893518518519,2.64896311245198,6.2199919819526,219.73,332.46,286.4,278.11,434.32,18.5,23.9,13.7,22.4,19.2,0.63,0.69,1.39,1.6,0.81,0.201163307445165,-1.09970788411747,-0.241791566494317,-0.333440300242382,-0.396930957913467,-0.58940962361912,0.329672669665204,0.150693980518948,0.343662824683104,0.893634233719153,-0.1473979474857,-0.226991699766966,-0.344403947567708,-0.604516810814531,0.462259444470542,-0.358448442481904
"CNFH_FMR_2020-581","11000","CNFH_FMR_2020",87,7.5,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00113894697518462,"2020",2.0862067840835,2.70426195459158,6.45422877255925,208.78,347.85,286.4,263.62,368.92,19.7,24,13.7,23.5,20.4,0.62,0.71,1.39,1.57,0.73,0.0363915435897205,-0.190391013156977,-0.241791566494317,-0.450875317774074,-0.43769916780976,-0.613936082713871,0.329672669665204,0.675825562867317,0.761479002361985,1.24706938940106,-0.1473979474857,-0.404830054541023,-0.447763377695608,-0.652208733441646,-0.0407673055614902,-0.33239995412199
"CNFH_FMR_2020-582","10000","CNFH_FMR_2020",91,8.3,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00110142242734925,"2020",1.41989848336595,3.1159311127419,6.38775616981953,252.85,332.46,286.4,300.41,434.32,18.8,23.9,13.7,21.7,19.2,0.65,0.69,1.39,1.65,0.81,0.6954785990115,-0.604436424162497,-0.241791566494317,-0.333440300242382,-0.273621084692899,-0.551663589263499,0.329672669665204,0.150693980518948,0.448116869102825,0.668720952830665,-0.1473979474857,-0.226991699766966,-0.13768508731191,-0.525030273102672,-0.62598518262955,-0.138483429664849
"CNFH_FMR_2020-583","11000","CNFH_FMR_2020",87,7.4,"CNFH Fall Chinook","5/21/2020 10:00:00","RBDD_Rel",0.00112376101551549,"2020",2.64146370134812,2.23114963850837,6.48271703087628,234.13,332.46,286.4,300.41,434.32,18.1,23.9,13.7,21.7,19.2,0.64,0.69,1.39,1.65,0.81,0.0363915435897205,-0.357952710110722,-0.241791566494317,-0.333440300242382,-0.343317969556698,-0.551663589263499,0.329672669665204,0.150693980518948,0.204390765456811,0.668720952830665,-0.1473979474857,-0.226991699766966,-0.241044517439809,-0.525030273102672,0.446914258661893,-0.55525924342348
