"","par_names","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","stream"
"326","predicted_spawners[1]",221.038134670567,0.0586807430349673,14.7448548232703,193.049715617424,210.88374741431,220.694630614893,230.782338591897,251.004343595845,63137.8505781931,1.00005223581536,"mill creek"
"327","predicted_spawners[2]",58.2273831460129,0.0300217864048599,7.50997156908876,44.5643948573213,52.9461545372681,57.9100731192788,63.1686259491201,73.7599334088667,62575.384120126,1.00000433456662,"mill creek"
"328","predicted_spawners[3]",48.3880111537448,0.0276361835801228,6.8957395942311,35.8725840530783,43.5481955102427,48.0686652117353,52.8264582393202,62.8835317129976,62259.4912608743,0.999963525597811,"mill creek"
"329","predicted_spawners[4]",128.831150092962,0.0463041862261252,11.3462181481173,107.574810344242,121.039210531887,128.455594986873,136.287319570759,152.039888253238,60042.9119441307,1.00004382223336,"mill creek"
"330","predicted_spawners[5]",73.4846365644668,0.0344983435034444,8.60163245487426,57.5733055288299,67.5423224411832,73.1836841887021,79.030208206869,91.2780801539815,62167.7684402982,0.999987287010058,"mill creek"
"331","predicted_spawners[6]",90.1343954521563,0.0381733964001234,9.43698890021657,72.534521981942,83.6106838928319,89.8209581640846,96.374681701139,109.393377345599,61114.6437054546,0.999970972664962,"mill creek"
"332","predicted_spawners[7]",39.8522730302926,0.0245858798469088,6.21586517681022,28.6820673385384,35.5236996587701,39.5059210641128,43.7965153281625,52.9652646161819,63919.2487794852,1.00001741070826,"mill creek"
"333","mean_redds_per_spawner",0.547725309581018,0.0025908119876198,0.313333914781469,0.218455402885589,0.401013203017899,0.50035812256575,0.624498602472704,1.14293702301825,14626.5875105163,1.00016761444461,"mill creek"
"334","years[1]",2014,NA,0,2014,2014,2014,2014,2014,NA,NA,"mill creek"
"335","years[2]",2015,NA,0,2015,2015,2015,2015,2015,NA,NA,"mill creek"
"336","years[3]",2016,NA,0,2016,2016,2016,2016,2016,NA,NA,"mill creek"
"337","years[4]",2017,NA,0,2017,2017,2017,2017,2017,NA,NA,"mill creek"
"338","years[5]",2018,NA,0,2018,2018,2018,2018,2018,NA,NA,"mill creek"
"339","years[6]",2019,NA,0,2019,2019,2019,2019,2019,NA,NA,"mill creek"
"340","years[7]",2020,NA,0,2020,2020,2020,2020,2020,NA,NA,"mill creek"
"341","y_pred[1]",2724267.10907715,2718192.90615761,665851920.242996,44.6883634642439,200.733096919096,340.958900236228,579.057891115618,2549.11243058963,60006.0118764618,0.999999975430039,"mill creek"
"342","y_pred[2]",3108.74825875893,2464.25113341319,603646.437575241,8.45890928127398,37.1626139722551,63.2568093219836,108.18912315888,481.248701384236,60006.0934508939,0.999998719100414,"mill creek"
"343","y_pred[3]",732.241053608534,324.332238457898,79064.4945273955,12.0151412051988,51.5238043889298,87.7030415163902,149.406352810417,681.351732442861,59426.8565795636,1.00000854365806,"mill creek"
