par_names,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,stream
redds_per_spawner[1],0.2491367885938756,1.7412450112116537e-4,0.04443049769951486,0.17159298615918525,0.2181436922968044,0.24583189338208156,0.27641003472792114,0.3459208263331026,65109.23399799964,0.999985724244534,battle creek
redds_per_spawner[2],0.25484534291480915,1.5207878164604887e-4,0.035553121220628287,0.19094578186379563,0.23002618531456753,0.2527836579020601,0.2774157818116219,0.3301787968845967,54653.5300389999,1.0000254122053212,battle creek
redds_per_spawner[3],0.21822744159097981,2.0201364375577475e-4,0.03613813874318883,0.15523473309863817,0.19335452224367933,0.2157221305216032,0.2397808240838481,0.2971160404484114,32001.48689330202,1.0000986663151106,battle creek
redds_per_spawner[4],0.23806894210360077,1.7615022639949176e-4,0.045349450095805585,0.15913007121024506,0.2062466838076371,0.23463794598305937,0.26604353644847467,0.33696187333700695,66279.25818065053,0.9999980772955318,battle creek
redds_per_spawner[5],0.3033618296915645,2.988228603875857e-4,0.05961736772978953,0.20492091167003695,0.2617753834205902,0.29710924274201855,0.33762396531842265,0.43707733540597826,39803.19703760016,1.000034898347228,battle creek
redds_per_spawner[6],0.2790480881239827,2.622475139943472e-4,0.044799609939163224,0.20279135300261597,0.24829269466457032,0.27496814041053025,0.3054290158629734,0.37825927874885423,29182.7157867684,1.000149601551176,battle creek
redds_per_spawner[7],0.31691810278259397,1.7428293465469855e-4,0.03786396789338787,0.24871955410048022,0.2907238762235089,0.31473640275104975,0.34056882580337344,0.397585980678083,47200.056452276425,1.000071960118039,battle creek
redds_per_spawner[8],0.2890671097060462,2.0359147494060132e-4,0.05014895094090052,0.20160126175857956,0.25390498971109454,0.28510690836555974,0.3199270089541537,0.39877587064422615,60674.265503900526,1.0000286982170334,battle creek
redds_per_spawner[9],0.33303576561240317,1.989199396133151e-4,0.04492586953343351,0.2529177136708284,0.30140075453770987,0.3304875426353684,0.3612749771474636,0.4290624243631331,51007.771009241456,1.0000830356396642,battle creek
redds_per_spawner[10],0.3006911537703889,1.8790384140779693e-4,0.04325677776418852,0.22443455957342495,0.2701803542714182,0.29774967665850066,0.3281161043770618,0.3934764349656431,52995.258304308954,1.0000138401499254,battle creek
redds_per_spawner[11],0.18804197762353925,1.7315723792957094e-4,0.033674902314366296,0.12858056272425966,0.1648863517473899,0.18587300295545178,0.20896576913362278,0.2602748879924369,37820.85911819751,1.0000440756447158,battle creek
redds_per_spawner[12],0.24113303110309522,1.1798479389719333e-4,0.022575670161908715,0.1994330276098068,0.22575998629153687,0.24021367608359326,0.25561659121940883,0.2882652140139669,36612.48663007605,1.0000633491791047,battle creek
redds_per_spawner[13],0.15498650838509365,8.644194535454108e-5,0.018505377339212564,0.12081230314160228,0.14216969935749343,0.154267717747075,0.16701426070491185,0.19315413658234407,45829.68014620668,1.0001265949910707,battle creek
redds_per_spawner[14],0.2086219023387942,1.1498169547317263e-4,0.02472128187868045,0.16336025949238359,0.19146192676158186,0.20756506907656352,0.22444883723822098,0.2603378908486405,46225.81284023743,1.0000994885257877,battle creek
redds_per_spawner[15],0.14031859789831738,1.2151985244595891e-4,0.028013982644612124,0.08974498681671177,0.12058869276282322,0.13876791963565097,0.15837742699330448,0.19942001479215013,53144.12286382371,1.0000684892314786,battle creek
redds_per_spawner[16],0.17607744495401492,1.2700140310371554e-4,0.030592617948472376,0.1202893921847191,0.15481386354235555,0.17441584512470137,0.19566014522149489,0.24052183950657882,58025.14683743463,1.0000383180974572,battle creek
redds_per_spawner[17],0.1790458998699867,1.9623273003632687e-4,0.04766751548515152,0.09533920356930031,0.14572584316606046,0.17579827606545878,0.20819110584369788,0.28288479141487766,59006.810571521324,0.9999891865031797,battle creek
redds_per_spawner[18],0.27068218886235723,2.0541835902640078e-4,0.05201990201114548,0.18122689380203846,0.23417233822748984,0.26638304651084976,0.3026224140493324,0.38438942305197593,64129.897896133756,0.999972324795116,battle creek
redds_per_spawner[19],0.2948850712345977,2.9965121908396934e-4,0.06460471042468915,0.18976230842992714,0.24967274350694577,0.28757192955527083,0.33184930214614444,0.4423214980529348,46483.22702178721,0.9999646315114304,battle creek
sigma_redds_per_spawner,1.7902492977839963,0.0012125770255244168,0.2207647177827795,1.3883389680940985,1.6377608380666353,1.7791843116512087,1.9296416321485452,2.2523060210031254,33146.72780300092,1.0000462846475147,battle creek
mean_redds_per_spawner,0.23458216953916297,8.228291573985274e-5,0.020433916753632812,0.19571805211715013,0.22105243615243889,0.23397717822476088,0.2472817577753238,0.27691196612319374,61671.4122936594,1.000046750870141,battle creek
